file,count
ERR15626484_1.fastq.gz,13853468
ERR15626485_1.fastq.gz,14963704
ERR15626486_1.fastq.gz,11064132
ERR15626487_1.fastq.gz,14792603
ERR15626488_1.fastq.gz,16587852
ERR15626491_1.fastq.gz,14483037
ERR15626492_1.fastq.gz,15201186
ERR15626493_1.fastq.gz,12589198
ERR15626496_1.fastq.gz,11965996
ERR15626497_1.fastq.gz,16414973
ERR15626498_1.fastq.gz,12829655
ERR15626499_1.fastq.gz,15649661
ERR15626500_1.fastq.gz,17679951
ERR15626501_1.fastq.gz,12090912
ERR15626502_1.fastq.gz,16159221
ERR15626503_1.fastq.gz,13179509
ERR15626505_1.fastq.gz,15237802
ERR15626506_1.fastq.gz,14274835
ERR15626508_1.fastq.gz,15813674
ERR15626509_1.fastq.gz,17624763
ERR15626510_1.fastq.gz,11453382
ERR15626511_1.fastq.gz,11897111
ERR15626512_1.fastq.gz,15483066
ERR15626514_1.fastq.gz,8396369
ERR15626516_1.fastq.gz,11007603
ERR15626517_1.fastq.gz,13342453
ERR15626518_1.fastq.gz,16042972
ERR15626520_1.fastq.gz,26600391
ERR15626521_1.fastq.gz,10611793
ERR15626522_1.fastq.gz,9104047
ERR15626523_1.fastq.gz,25632012
ERR15626524_1.fastq.gz,8836939
ERR15626525_1.fastq.gz,20230673
ERR15626526_1.fastq.gz,29669574
ERR15626527_1.fastq.gz,10096682
ERR15626528_1.fastq.gz,9738315
ERR15626529_1.fastq.gz,11048772
ERR15626530_1.fastq.gz,21025746
ERR15626532_1.fastq.gz,27302471
ERR15626533_1.fastq.gz,10295351
ERR15626534_1.fastq.gz,5846416
ERR15626535_1.fastq.gz,20158714
ERR15626536_1.fastq.gz,25921722
ERR15626537_1.fastq.gz,7260074
ERR15626538_1.fastq.gz,21649171
ERR15626539_1.fastq.gz,30491749
ERR15626540_1.fastq.gz,7800259
ERR15626541_1.fastq.gz,17277701
ERR15626542_1.fastq.gz,21690630
ERR15626543_1.fastq.gz,27116992
ERR15626545_1.fastq.gz,18770650
ERR15626546_1.fastq.gz,13242773
ERR15626547_1.fastq.gz,7843801
ERR15626549_1.fastq.gz,7769546
ERR15626552_1.fastq.gz,23598695
ERR15626555_1.fastq.gz,11909430
ERR15626556_1.fastq.gz,25075221
ERR15626557_1.fastq.gz,11305482
ERR15626558_1.fastq.gz,5164517
ERR15626559_1.fastq.gz,8752903
ERR15626560_1.fastq.gz,8840907
ERR15626561_1.fastq.gz,19374244
ERR15626562_1.fastq.gz,10468829
ERR15626563_1.fastq.gz,23426595
ERR15626564_1.fastq.gz,31272342
ERR15626565_1.fastq.gz,31420596
ERR15626566_1.fastq.gz,29317433
ERR15626567_1.fastq.gz,10397513
ERR15626568_1.fastq.gz,9825900
ERR15626569_1.fastq.gz,16410925
ERR15626570_1.fastq.gz,11168593
ERR15626572_1.fastq.gz,10243031
ERR15626573_1.fastq.gz,25812198
ERR15626574_1.fastq.gz,10065647
ERR15626576_1.fastq.gz,11391054
ERR15626577_1.fastq.gz,8261586
ERR15626578_1.fastq.gz,13941540
ERR15626579_1.fastq.gz,14898345
ERR15626580_1.fastq.gz,13598576
ERR15626581_1.fastq.gz,14996180
ERR15626582_1.fastq.gz,15093041
ERR15626583_1.fastq.gz,8946446
ERR15626585_1.fastq.gz,13562480
ERR15626588_1.fastq.gz,14845111
ERR15626590_1.fastq.gz,14278703
ERR15626591_1.fastq.gz,18208716
ERR15626592_1.fastq.gz,16477181
ERR15626593_1.fastq.gz,6566931
ERR15626594_1.fastq.gz,9895597
ERR15626595_1.fastq.gz,15166484
ERR15626596_1.fastq.gz,13621401
ERR15626598_1.fastq.gz,16035810
ERR15626599_1.fastq.gz,14064845
ERR15626600_1.fastq.gz,12653739
ERR15626602_1.fastq.gz,14753304
ERR15626603_1.fastq.gz,19198342
ERR15626604_1.fastq.gz,14368285
ERR15626605_1.fastq.gz,16988732
ERR15626606_1.fastq.gz,13755485
ERR15626607_1.fastq.gz,5636992
ERR15626608_1.fastq.gz,11647696
ERR15626609_1.fastq.gz,11888645
ERR15626610_1.fastq.gz,6709526
ERR15626611_1.fastq.gz,13165107
ERR15626612_1.fastq.gz,14511253
ERR15626613_1.fastq.gz,16277669
ERR15626614_1.fastq.gz,7213907
ERR15626615_1.fastq.gz,14275095
ERR15626617_1.fastq.gz,10554385
ERR15626618_1.fastq.gz,9324983
ERR15626621_1.fastq.gz,9887276
ERR15626622_1.fastq.gz,11468293
ERR15626623_1.fastq.gz,8436009
ERR15626624_1.fastq.gz,9458640
ERR15626625_1.fastq.gz,14941270
ERR15626627_1.fastq.gz,8902118
ERR15626629_1.fastq.gz,12760991
ERR15626632_1.fastq.gz,9747503
ERR15626633_1.fastq.gz,10715157
ERR15626634_1.fastq.gz,13397176
ERR15626635_1.fastq.gz,22711404
ERR15626636_1.fastq.gz,16466774
ERR15626638_1.fastq.gz,12458843
ERR15626641_1.fastq.gz,12115166
ERR15626643_1.fastq.gz,11574235
ERR15626644_1.fastq.gz,9280863
ERR15626645_1.fastq.gz,10267880
ERR15626648_1.fastq.gz,9404396
ERR15626657_1.fastq.gz,10172005
ERR15626659_1.fastq.gz,10677947
ERR15626667_1.fastq.gz,11855597
ERR15626672_1.fastq.gz,10843164
ERR15626689_1.fastq.gz,17159518
ERR15626691_1.fastq.gz,15871876
ERR15626692_1.fastq.gz,15786895
ERR15626693_1.fastq.gz,15217824
ERR15626695_1.fastq.gz,19968999
ERR15626699_1.fastq.gz,11012530
ERR15626709_1.fastq.gz,14332662
ERR15626715_1.fastq.gz,17159942
ERR15626725_1.fastq.gz,15628869
ERR15626732_1.fastq.gz,16406757
ERR15626747_1.fastq.gz,16847606
ERR15626754_1.fastq.gz,14629796
ERR15626756_1.fastq.gz,7907135
ERR15626757_1.fastq.gz,9498460
ERR15626758_1.fastq.gz,11310762
ERR15626770_1.fastq.gz,18039355
ERR15626772_1.fastq.gz,18672497
ERR15626774_1.fastq.gz,18133709
ERR15626779_1.fastq.gz,20138808
ERR15626845_1.fastq.gz,13503955
ERR15626846_1.fastq.gz,8978116
ERR15626853_1.fastq.gz,14838257
ERR15626855_1.fastq.gz,13127704
ERR15626857_1.fastq.gz,12472252
ERR15626858_1.fastq.gz,7524954
ERR15626859_1.fastq.gz,13489836
ERR15626863_1.fastq.gz,15279637
ERR15626864_1.fastq.gz,8301707
ERR15626869_1.fastq.gz,18178107
ERR15626873_1.fastq.gz,18348632
ERR15626879_1.fastq.gz,12531142
ERR15626881_1.fastq.gz,15619552
ERR15626882_1.fastq.gz,15393270
ERR15626883_1.fastq.gz,14391177
ERR15626888_1.fastq.gz,16030797
ERR15626889_1.fastq.gz,8241051
ERR15626893_1.fastq.gz,16928676
ERR15626895_1.fastq.gz,9851428
ERR15626896_1.fastq.gz,13126165
ERR15626897_1.fastq.gz,14598189
ERR15626898_1.fastq.gz,9612382
ERR15626901_1.fastq.gz,11840465
ERR15626902_1.fastq.gz,7843928
ERR15626904_1.fastq.gz,11104648
ERR15626906_1.fastq.gz,12360518
ERR15626908_1.fastq.gz,7005152
ERR15626910_1.fastq.gz,10075062
ERR15626918_1.fastq.gz,17163222
ERR15626928_1.fastq.gz,11901687
ERR15626931_1.fastq.gz,14146763
ERR15626932_1.fastq.gz,19232745
ERR15626933_1.fastq.gz,15039110
ERR15626935_1.fastq.gz,15064569
ERR15626936_1.fastq.gz,16251841
ERR15626938_1.fastq.gz,17251347
ERR15626939_1.fastq.gz,10562734
ERR15626940_1.fastq.gz,14956210
ERR15626941_1.fastq.gz,16413424
ERR15626944_1.fastq.gz,14380954
ERR15626948_1.fastq.gz,15267573
ERR15626949_1.fastq.gz,11783647
ERR15626950_1.fastq.gz,11105675
ERR15626951_1.fastq.gz,11482884
ERR15626953_1.fastq.gz,12211120
ERR15626954_1.fastq.gz,18204125
ERR15626955_1.fastq.gz,17465692
ERR15626957_1.fastq.gz,12793900
ERR15626959_1.fastq.gz,16198791
ERR15626962_1.fastq.gz,15379526
ERR15626963_1.fastq.gz,12960512
ERR15626964_1.fastq.gz,13087904
ERR15626967_1.fastq.gz,15710157
ERR15626971_1.fastq.gz,16124174
ERR15626978_1.fastq.gz,9234424
ERR15626979_1.fastq.gz,12717027
ERR15626982_1.fastq.gz,16944973
ERR15626983_1.fastq.gz,13093999
ERR15626984_1.fastq.gz,15880807
ERR15626988_1.fastq.gz,8447810
ERR15626989_1.fastq.gz,12681056
ERR15626990_1.fastq.gz,10153279
ERR15626991_1.fastq.gz,13018192
ERR15626994_1.fastq.gz,12073464
ERR15626995_1.fastq.gz,14719523
ERR15626996_1.fastq.gz,14006937
ERR15626998_1.fastq.gz,16261414
ERR15626999_1.fastq.gz,17569545
ERR15627000_1.fastq.gz,12518698
ERR15627001_1.fastq.gz,11768452
ERR15627002_1.fastq.gz,14541052
ERR15627003_1.fastq.gz,16708635
ERR15627004_1.fastq.gz,16219397
ERR15627005_1.fastq.gz,11568468
ERR15627006_1.fastq.gz,17790628
ERR15627007_1.fastq.gz,12953718
ERR15627008_1.fastq.gz,11612698
ERR15627009_1.fastq.gz,12405766
ERR15627010_1.fastq.gz,12250565
ERR15627011_1.fastq.gz,10281339
ERR15627014_1.fastq.gz,8758099
ERR15627018_1.fastq.gz,15642664
ERR15627020_1.fastq.gz,11417372
ERR15627022_1.fastq.gz,13531916
ERR15627023_1.fastq.gz,9323585
ERR15627024_1.fastq.gz,7741267
ERR15627025_1.fastq.gz,14467062
ERR15627027_1.fastq.gz,12953358
ERR15627028_1.fastq.gz,10226496
ERR15627032_1.fastq.gz,26414892
ERR15627033_1.fastq.gz,15577021
ERR15627036_1.fastq.gz,14727382
ERR15627096_1.fastq.gz,15403712
ERR15627099_1.fastq.gz,21063285
ERR15627102_1.fastq.gz,15327129
ERR15627103_1.fastq.gz,19363057
ERR15627106_1.fastq.gz,13541402
ERR15627109_1.fastq.gz,13398994
ERR15627111_1.fastq.gz,18090513
ERR15627112_1.fastq.gz,12870603
ERR15627113_1.fastq.gz,10569288
ERR15627114_1.fastq.gz,13670366
ERR15627115_1.fastq.gz,14945736
ERR15627116_1.fastq.gz,15037461
ERR15627118_1.fastq.gz,15707031
ERR15627120_1.fastq.gz,15694642
ERR15627121_1.fastq.gz,15478213
ERR15627122_1.fastq.gz,11298005
ERR15627123_1.fastq.gz,17833699
ERR15627124_1.fastq.gz,11256518
ERR15627125_1.fastq.gz,14554212
ERR15627126_1.fastq.gz,13855803
ERR15627130_1.fastq.gz,12381285
ERR15627131_1.fastq.gz,16308148
ERR15627132_1.fastq.gz,16902027
ERR15627133_1.fastq.gz,13569924
ERR15627134_1.fastq.gz,16030626
ERR15627135_1.fastq.gz,13469549
ERR15627136_1.fastq.gz,16076645
ERR15627137_1.fastq.gz,15243466
ERR15627138_1.fastq.gz,18235742
ERR15627140_1.fastq.gz,16261117
ERR15627141_1.fastq.gz,17119221
ERR15627143_1.fastq.gz,12725162
ERR15627144_1.fastq.gz,13295489
ERR15627145_1.fastq.gz,9494053
ERR15627148_1.fastq.gz,18085978
ERR15627149_1.fastq.gz,14291305
ERR15627150_1.fastq.gz,15667196
ERR15627151_1.fastq.gz,11233979
ERR15627156_1.fastq.gz,15718875
ERR15627157_1.fastq.gz,14308839
ERR15627158_1.fastq.gz,14186264
ERR15627159_1.fastq.gz,13309964
ERR15627160_1.fastq.gz,10739600
ERR15627161_1.fastq.gz,14871723
ERR15627163_1.fastq.gz,17910766
ERR15627164_1.fastq.gz,14722521
ERR15627165_1.fastq.gz,17485921
ERR15627166_1.fastq.gz,14677019
ERR15627167_1.fastq.gz,13123171
ERR15627169_1.fastq.gz,13437250
ERR15627171_1.fastq.gz,17692485
ERR15627173_1.fastq.gz,12558954
ERR15627176_1.fastq.gz,14190958
ERR15627177_1.fastq.gz,10881168
ERR15627178_1.fastq.gz,15375077
ERR15627181_1.fastq.gz,17193383
ERR15627182_1.fastq.gz,19412141
ERR15627183_1.fastq.gz,17205651
ERR15627184_1.fastq.gz,0
ERR15627185_1.fastq.gz,12419977
ERR15627186_1.fastq.gz,12369669
ERR15627188_1.fastq.gz,14927105
ERR15627189_1.fastq.gz,12862572
ERR15627190_1.fastq.gz,11781727
ERR15627191_1.fastq.gz,12052828
ERR15627192_1.fastq.gz,9728637
ERR15627194_1.fastq.gz,14117433
ERR15627198_1.fastq.gz,14064603
ERR15627199_1.fastq.gz,13112763
ERR15627200_1.fastq.gz,14514642
ERR15627201_1.fastq.gz,16613603
ERR15627202_1.fastq.gz,10076384
ERR15627204_1.fastq.gz,17450874
ERR15627205_1.fastq.gz,11256845
ERR15627257_1.fastq.gz,5083483
ERR15627269_1.fastq.gz,11652978
ERR15627272_1.fastq.gz,13498729
ERR15627273_1.fastq.gz,16909778
ERR15627275_1.fastq.gz,7617396
ERR15627276_1.fastq.gz,16526602
ERR15627277_1.fastq.gz,11161154
ERR15627280_1.fastq.gz,12222628
ERR15627282_1.fastq.gz,13436800
ERR15627283_1.fastq.gz,15471451
ERR15627288_1.fastq.gz,10206441
ERR15627289_1.fastq.gz,9806569
ERR15627290_1.fastq.gz,14941410
ERR15627292_1.fastq.gz,14003847
ERR15627293_1.fastq.gz,9469935
ERR15627303_1.fastq.gz,12459317
ERR15627304_1.fastq.gz,17706238
ERR15627305_1.fastq.gz,15234102
ERR15627306_1.fastq.gz,17660595
ERR15627307_1.fastq.gz,13399023
ERR15627310_1.fastq.gz,10522720
ERR15627311_1.fastq.gz,16010868
ERR15627312_1.fastq.gz,11445593
ERR15627315_1.fastq.gz,13634084
ERR15627317_1.fastq.gz,17432798
ERR15627320_1.fastq.gz,12105974
ERR15627323_1.fastq.gz,12389604
ERR15627325_1.fastq.gz,17392057
ERR15627328_1.fastq.gz,16444304
ERR15627329_1.fastq.gz,14417433
ERR15627330_1.fastq.gz,12412240
ERR15627331_1.fastq.gz,16003631
ERR15627332_1.fastq.gz,19705867
ERR15627333_1.fastq.gz,18139854
ERR15627334_1.fastq.gz,6284234
ERR15627335_1.fastq.gz,12458104
ERR15627336_1.fastq.gz,18848234
ERR15627339_1.fastq.gz,13776408
ERR15627341_1.fastq.gz,12608049
ERR15627342_1.fastq.gz,18588580
ERR15627343_1.fastq.gz,13863475
ERR15627344_1.fastq.gz,21290926
ERR15627345_1.fastq.gz,18200577
ERR15627346_1.fastq.gz,10299085
ERR15627349_1.fastq.gz,11107757
ERR15627350_1.fastq.gz,11760101
ERR15627352_1.fastq.gz,15587744
ERR15627354_1.fastq.gz,19865962
ERR15627355_1.fastq.gz,12325891
ERR15627356_1.fastq.gz,11558657
ERR15627357_1.fastq.gz,17396259
ERR15627358_1.fastq.gz,15361845
ERR15627359_1.fastq.gz,12993783
ERR15627360_1.fastq.gz,7835620
ERR15627361_1.fastq.gz,13717445
ERR15627362_1.fastq.gz,10479381
ERR15627363_1.fastq.gz,12169174
ERR15627364_1.fastq.gz,14722903
ERR15627365_1.fastq.gz,11398481
ERR15627366_1.fastq.gz,14612824
ERR15627368_1.fastq.gz,11514632
ERR15627369_1.fastq.gz,13203618
ERR15627370_1.fastq.gz,17409707
ERR15627371_1.fastq.gz,15985711
ERR15627372_1.fastq.gz,13110397
ERR15627373_1.fastq.gz,17399923
ERR15627375_1.fastq.gz,16820893
ERR15627376_1.fastq.gz,13413728
ERR15627378_1.fastq.gz,14842303
ERR15627380_1.fastq.gz,13111560
ERR15627381_1.fastq.gz,14804434
ERR15627382_1.fastq.gz,15862603
ERR15627383_1.fastq.gz,16767564
ERR15627384_1.fastq.gz,14156768
ERR15627385_1.fastq.gz,16397797
ERR15627386_1.fastq.gz,11354356
ERR15627387_1.fastq.gz,12798721
ERR15627388_1.fastq.gz,12580991
ERR15627389_1.fastq.gz,16264153
ERR15627390_1.fastq.gz,14488844
ERR15627391_1.fastq.gz,13801557
ERR15627392_1.fastq.gz,13413163
ERR15627394_1.fastq.gz,14755147
ERR15627395_1.fastq.gz,14758816
ERR15627397_1.fastq.gz,13859462
ERR15627398_1.fastq.gz,16430868
ERR15627399_1.fastq.gz,13427468
ERR15627400_1.fastq.gz,15555356
ERR15627401_1.fastq.gz,12818994
ERR15627402_1.fastq.gz,12867190
ERR15627403_1.fastq.gz,15530055
ERR15627404_1.fastq.gz,17174929
ERR15627405_1.fastq.gz,11602914
ERR15627407_1.fastq.gz,16531785
ERR15627408_1.fastq.gz,15749412
ERR15627409_1.fastq.gz,15912073
ERR15627410_1.fastq.gz,14538246
ERR15627411_1.fastq.gz,17089265
ERR15627412_1.fastq.gz,17930834
ERR15627414_1.fastq.gz,18597838
ERR15627415_1.fastq.gz,14228661
ERR15627416_1.fastq.gz,13921582
ERR15627418_1.fastq.gz,21053964
ERR15627419_1.fastq.gz,9975745
ERR15627421_1.fastq.gz,12893295
ERR15627423_1.fastq.gz,16255379
ERR15627424_1.fastq.gz,14595290
ERR15627425_1.fastq.gz,12938295
ERR15627426_1.fastq.gz,14884969
ERR15627427_1.fastq.gz,14824784
ERR15627428_1.fastq.gz,14347628
ERR15627429_1.fastq.gz,16208654
ERR15627430_1.fastq.gz,16761856
ERR15627432_1.fastq.gz,9650232
ERR15627433_1.fastq.gz,13274859
ERR15627434_1.fastq.gz,14429531
ERR15627435_1.fastq.gz,13109389
